knot,crossing_number,input_interval,signature_input,mirrored_to_positive_signature,determinant,goeritz_rank,m_G_zero,m_Q_zero,candidate_count,candidate_parameters,inequality_ok_for_all_candidates,congruence_ok_for_all_candidates,obstructs_u_2,new_interval,zero_energy,zero_characteristic_parity,goeritz_matrix,pd_notation
13a_4153,13,"[2,3]",4,False,409,5,1,-1,4,"[{""m1"":4,""m2"":30,""a"":1,""two_m1_minus_1"":7,""two_m2_minus_1"":59,""matrix"":[[4,1,1,0],[1,2,0,0],[1,0,30,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":6,""m2"":22,""a"":4,""two_m1_minus_1"":11,""two_m2_minus_1"":43,""matrix"":[[6,1,4,0],[1,2,0,0],[4,0,22,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":10,""m2"":18,""a"":8,""two_m1_minus_1"":19,""two_m2_minus_1"":35,""matrix"":[[10,1,8,0],[1,2,0,0],[8,0,18,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":16,""m2"":18,""a"":13,""two_m1_minus_1"":31,""two_m2_minus_1"":35,""matrix"":[[16,1,13,0],[1,2,0,0],[13,0,18,1],[0,0,1,2]],""m_Q_zero"":""-1""}]",False,True,True,3,9,"[0,1,0,1,0]","[[4,-1,-1,-1,0],[-1,4,-2,0,0],[-1,-2,4,0,-1],[-1,0,0,5,-3],[0,0,-1,-3,5]]","[[5,1,6,26],[1,20,2,21],[11,2,12,3],[3,12,4,13],[19,4,20,5],[15,6,16,7],[7,22,8,23],[23,8,24,9],[9,24,10,25],[17,11,18,10],[13,19,14,18],[25,14,26,15],[21,17,22,16]]"
13a_4155,13,"[2,3]",4,False,273,4,1,-1,4,"[{""m1"":2,""m2"":46,""a"":0,""two_m1_minus_1"":3,""two_m2_minus_1"":91,""matrix"":[[2,1,0,0],[1,2,0,0],[0,0,46,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":4,""m2"":20,""a"":0,""two_m1_minus_1"":7,""two_m2_minus_1"":39,""matrix"":[[4,1,0,0],[1,2,0,0],[0,0,20,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":12,""m2"":12,""a"":8,""two_m1_minus_1"":23,""two_m2_minus_1"":23,""matrix"":[[12,1,8,0],[1,2,0,0],[8,0,12,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":24,""m2"":24,""a"":22,""two_m1_minus_1"":47,""two_m2_minus_1"":47,""matrix"":[[24,1,22,0],[1,2,0,0],[22,0,24,1],[0,0,1,2]],""m_Q_zero"":""-1""}]",False,True,True,3,8,"[0,1,0,1]","[[4,-1,-1,-1],[-1,4,-2,0],[-1,-2,7,-1],[-1,0,-1,4]]","[[5,1,6,26],[1,20,2,21],[11,2,12,3],[3,12,4,13],[19,4,20,5],[15,6,16,7],[7,16,8,17],[23,9,24,8],[9,23,10,22],[21,11,22,10],[13,19,14,18],[25,14,26,15],[17,24,18,25]]"
13a_4193,13,"[2,3]",4,False,353,5,1,-1,4,"[{""m1"":2,""m2"":60,""a"":1,""two_m1_minus_1"":3,""two_m2_minus_1"":119,""matrix"":[[2,1,1,0],[1,2,0,0],[1,0,60,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":4,""m2"":26,""a"":1,""two_m1_minus_1"":7,""two_m2_minus_1"":51,""matrix"":[[4,1,1,0],[1,2,0,0],[1,0,26,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":14,""m2"":16,""a"":11,""two_m1_minus_1"":27,""two_m2_minus_1"":31,""matrix"":[[14,1,11,0],[1,2,0,0],[11,0,16,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":30,""m2"":32,""a"":29,""two_m1_minus_1"":59,""two_m2_minus_1"":63,""matrix"":[[30,1,29,0],[1,2,0,0],[29,0,32,1],[0,0,1,2]],""m_Q_zero"":""-1""}]",False,True,True,3,9,"[0,1,1,1,0]","[[6,-1,-1,-2,0],[-1,4,-2,0,0],[-1,-2,5,0,-1],[-2,0,0,4,-1],[0,0,-1,-1,2]]","[[5,1,6,26],[1,20,2,21],[11,3,12,2],[3,11,4,10],[19,4,20,5],[25,7,26,6],[7,14,8,15],[15,8,16,9],[9,18,10,19],[21,12,22,13],[13,24,14,25],[23,16,24,17],[17,22,18,23]]"
13a_4198,13,"[2,3]",4,False,325,7,1,-1,5,"[{""m1"":4,""m2"":24,""a"":1,""two_m1_minus_1"":7,""two_m2_minus_1"":47,""matrix"":[[4,1,1,0],[1,2,0,0],[1,0,24,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":6,""m2"":16,""a"":2,""two_m1_minus_1"":11,""two_m2_minus_1"":31,""matrix"":[[6,1,2,0],[1,2,0,0],[2,0,16,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":10,""m2"":10,""a"":3,""two_m1_minus_1"":19,""two_m2_minus_1"":19,""matrix"":[[10,1,3,0],[1,2,0,0],[3,0,10,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":18,""m2"":18,""a"":15,""two_m1_minus_1"":35,""two_m2_minus_1"":35,""matrix"":[[18,1,15,0],[1,2,0,0],[15,0,18,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":82,""m2"":82,""a"":81,""two_m1_minus_1"":163,""two_m2_minus_1"":163,""matrix"":[[82,1,81,0],[1,2,0,0],[81,0,82,1],[0,0,1,2]],""m_Q_zero"":""-1""}]",False,True,True,3,11,"[0,1,0,1,1,1,0]","[[6,0,0,-1,-2,-1,0],[0,2,-1,0,0,0,0],[0,-1,3,-1,0,-1,0],[-1,0,-1,2,0,0,0],[-2,0,0,0,4,0,-1],[-1,0,-1,0,0,3,-1],[0,0,0,0,-1,-1,2]]","[[5,1,6,26],[1,12,2,13],[11,2,12,3],[3,20,4,21],[19,4,20,5],[25,7,26,6],[7,14,8,15],[15,8,16,9],[9,18,10,19],[21,10,22,11],[13,24,14,25],[23,16,24,17],[17,22,18,23]]"
13a_4202,13,"[2,3]",4,False,221,5,1,-1,5,"[{""m1"":2,""m2"":38,""a"":1,""two_m1_minus_1"":3,""two_m2_minus_1"":75,""matrix"":[[2,1,1,0],[1,2,0,0],[1,0,38,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":8,""m2"":8,""a"":1,""two_m1_minus_1"":15,""two_m2_minus_1"":15,""matrix"":[[8,1,1,0],[1,2,0,0],[1,0,8,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":8,""m2"":10,""a"":4,""two_m1_minus_1"":15,""two_m2_minus_1"":19,""matrix"":[[8,1,4,0],[1,2,0,0],[4,0,10,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":12,""m2"":14,""a"":10,""two_m1_minus_1"":23,""two_m2_minus_1"":27,""matrix"":[[12,1,10,0],[1,2,0,0],[10,0,14,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":56,""m2"":56,""a"":55,""two_m1_minus_1"":111,""two_m2_minus_1"":111,""matrix"":[[56,1,55,0],[1,2,0,0],[55,0,56,1],[0,0,1,2]],""m_Q_zero"":""-1""}]",False,True,True,3,9,"[0,1,1,1,0]","[[6,-1,-3,0,0],[-1,4,-2,0,0],[-3,-2,7,0,-1],[0,0,0,2,-1],[0,0,-1,-1,2]]","[[5,1,6,26],[1,20,2,21],[11,3,12,2],[3,11,4,10],[19,4,20,5],[25,7,26,6],[7,16,8,17],[17,8,18,9],[9,18,10,19],[21,12,22,13],[13,24,14,25],[23,14,24,15],[15,22,16,23]]"
13a_4203,13,"[2,3]",4,False,189,5,1,-1,6,"[{""m1"":2,""m2"":32,""a"":0,""two_m1_minus_1"":3,""two_m2_minus_1"":63,""matrix"":[[2,1,0,0],[1,2,0,0],[0,0,32,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":4,""m2"":14,""a"":0,""two_m1_minus_1"":7,""two_m2_minus_1"":27,""matrix"":[[4,1,0,0],[1,2,0,0],[0,0,14,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":6,""m2"":12,""a"":4,""two_m1_minus_1"":11,""two_m2_minus_1"":23,""matrix"":[[6,1,4,0],[1,2,0,0],[4,0,12,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":8,""m2"":8,""a"":3,""two_m1_minus_1"":15,""two_m2_minus_1"":15,""matrix"":[[8,1,3,0],[1,2,0,0],[3,0,8,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":10,""m2"":14,""a"":9,""two_m1_minus_1"":19,""two_m2_minus_1"":27,""matrix"":[[10,1,9,0],[1,2,0,0],[9,0,14,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":48,""m2"":48,""a"":47,""two_m1_minus_1"":95,""two_m2_minus_1"":95,""matrix"":[[48,1,47,0],[1,2,0,0],[47,0,48,1],[0,0,1,2]],""m_Q_zero"":""-1""}]",False,True,True,3,9,"[0,1,1,1,0]","[[4,-1,0,-1,0],[-1,4,-2,0,0],[0,-2,7,0,-1],[-1,0,0,2,-1],[0,0,-1,-1,2]]","[[5,1,6,26],[1,20,2,21],[11,3,12,2],[3,11,4,10],[19,4,20,5],[25,7,26,6],[7,18,8,19],[17,8,18,9],[9,16,10,17],[21,12,22,13],[13,22,14,23],[23,14,24,15],[15,24,16,25]]"
13a_4207,13,"[2,3]",4,False,241,7,1,-1,3,"[{""m1"":4,""m2"":18,""a"":1,""two_m1_minus_1"":7,""two_m2_minus_1"":35,""matrix"":[[4,1,1,0],[1,2,0,0],[1,0,18,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":6,""m2"":16,""a"":5,""two_m1_minus_1"":11,""two_m2_minus_1"":31,""matrix"":[[6,1,5,0],[1,2,0,0],[5,0,16,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":10,""m2"":12,""a"":7,""two_m1_minus_1"":19,""two_m2_minus_1"":23,""matrix"":[[10,1,7,0],[1,2,0,0],[7,0,12,1],[0,0,1,2]],""m_Q_zero"":""-1""}]",False,True,True,3,11,"[0,1,0,1,1,1,0]","[[6,0,0,-1,-3,0,0],[0,2,-1,0,0,0,0],[0,-1,3,-1,-1,0,0],[-1,0,-1,2,0,0,0],[-3,0,-1,0,5,0,-1],[0,0,0,0,0,2,-1],[0,0,0,0,-1,-1,2]]","[[5,1,6,26],[1,12,2,13],[11,2,12,3],[3,20,4,21],[19,4,20,5],[25,7,26,6],[7,16,8,17],[17,8,18,9],[9,18,10,19],[21,10,22,11],[13,24,14,25],[23,14,24,15],[15,22,16,23]]"
13a_4275,13,"[2,3]",4,False,133,7,1,-1,2,"[{""m1"":4,""m2"":10,""a"":0,""two_m1_minus_1"":7,""two_m2_minus_1"":19,""matrix"":[[4,1,0,0],[1,2,0,0],[0,0,10,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":34,""m2"":34,""a"":33,""two_m1_minus_1"":67,""two_m2_minus_1"":67,""matrix"":[[34,1,33,0],[1,2,0,0],[33,0,34,1],[0,0,1,2]],""m_Q_zero"":""-1""}]",False,True,True,3,11,"[0,1,0,1,1,1,0]","[[4,0,0,-1,0,-1,0],[0,2,-1,0,0,0,0],[0,-1,2,-1,0,0,0],[-1,0,-1,2,0,0,0],[0,0,0,0,5,0,-1],[-1,0,0,0,0,2,-1],[0,0,0,0,-1,-1,2]]","[[5,1,6,26],[1,14,2,15],[13,2,14,3],[3,12,4,13],[11,4,12,5],[19,6,20,7],[7,20,8,21],[21,8,22,9],[9,22,10,23],[15,11,16,10],[25,16,26,17],[17,24,18,25],[23,18,24,19]]"
13a_4310,13,"[2,3]",4,False,217,4,1,-1,3,"[{""m1"":4,""m2"":16,""a"":0,""two_m1_minus_1"":7,""two_m2_minus_1"":31,""matrix"":[[4,1,0,0],[1,2,0,0],[0,0,16,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":6,""m2"":12,""a"":3,""two_m1_minus_1"":11,""two_m2_minus_1"":23,""matrix"":[[6,1,3,0],[1,2,0,0],[3,0,12,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":10,""m2"":10,""a"":6,""two_m1_minus_1"":19,""two_m2_minus_1"":19,""matrix"":[[10,1,6,0],[1,2,0,0],[6,0,10,1],[0,0,1,2]],""m_Q_zero"":""-1""}]",False,True,True,3,8,"[0,1,0,1]","[[8,-3,-1,-3],[-3,4,0,0],[-1,0,5,-1],[-3,0,-1,4]]","[[5,1,6,26],[1,16,2,17],[13,2,14,3],[3,14,4,15],[15,4,16,5],[19,7,20,6],[7,19,8,18],[17,9,18,8],[9,24,10,25],[21,10,22,11],[11,22,12,23],[23,12,24,13],[25,21,26,20]]"
13a_4320,13,"[2,3]",4,False,145,7,1,-1,2,"[{""m1"":4,""m2"":12,""a"":2,""two_m1_minus_1"":7,""two_m2_minus_1"":23,""matrix"":[[4,1,2,0],[1,2,0,0],[2,0,12,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":6,""m2"":10,""a"":4,""two_m1_minus_1"":11,""two_m2_minus_1"":19,""matrix"":[[6,1,4,0],[1,2,0,0],[4,0,10,1],[0,0,1,2]],""m_Q_zero"":""-1""}]",False,True,True,3,11,"[0,1,1,0,1,0,1]","[[6,-3,-1,0,0,0,0],[-3,4,0,0,0,0,0],[-1,0,3,-1,0,0,0],[0,0,-1,2,-1,0,0],[0,0,0,-1,2,-1,0],[0,0,0,0,-1,2,-1],[0,0,0,0,0,-1,2]]","[[5,1,6,26],[1,16,2,17],[13,2,14,3],[3,14,4,15],[15,4,16,5],[19,6,20,7],[7,24,8,25],[23,8,24,9],[9,22,10,23],[21,10,22,11],[11,20,12,21],[17,13,18,12],[25,18,26,19]]"
13a_4326,13,"[2,3]",4,False,189,7,1,-1,6,"[{""m1"":2,""m2"":32,""a"":0,""two_m1_minus_1"":3,""two_m2_minus_1"":63,""matrix"":[[2,1,0,0],[1,2,0,0],[0,0,32,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":4,""m2"":14,""a"":0,""two_m1_minus_1"":7,""two_m2_minus_1"":27,""matrix"":[[4,1,0,0],[1,2,0,0],[0,0,14,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":6,""m2"":12,""a"":4,""two_m1_minus_1"":11,""two_m2_minus_1"":23,""matrix"":[[6,1,4,0],[1,2,0,0],[4,0,12,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":8,""m2"":8,""a"":3,""two_m1_minus_1"":15,""two_m2_minus_1"":15,""matrix"":[[8,1,3,0],[1,2,0,0],[3,0,8,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":10,""m2"":14,""a"":9,""two_m1_minus_1"":19,""two_m2_minus_1"":27,""matrix"":[[10,1,9,0],[1,2,0,0],[9,0,14,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":48,""m2"":48,""a"":47,""two_m1_minus_1"":95,""two_m2_minus_1"":95,""matrix"":[[48,1,47,0],[1,2,0,0],[47,0,48,1],[0,0,1,2]],""m_Q_zero"":""-1""}]",False,True,True,3,11,"[0,1,1,0,1,0,1]","[[6,-3,0,0,-1,0,0],[-3,4,0,0,0,0,0],[0,0,2,-1,0,0,0],[0,0,-1,2,-1,0,0],[-1,0,0,-1,3,-1,0],[0,0,0,0,-1,2,-1],[0,0,0,0,0,-1,2]]","[[5,1,6,26],[1,16,2,17],[13,2,14,3],[3,14,4,15],[15,4,16,5],[21,6,22,7],[7,20,8,21],[19,8,20,9],[9,24,10,25],[23,10,24,11],[11,22,12,23],[17,13,18,12],[25,18,26,19]]"
13a_4336,13,"[2,3]",4,False,189,6,1,-1,6,"[{""m1"":2,""m2"":32,""a"":0,""two_m1_minus_1"":3,""two_m2_minus_1"":63,""matrix"":[[2,1,0,0],[1,2,0,0],[0,0,32,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":4,""m2"":14,""a"":0,""two_m1_minus_1"":7,""two_m2_minus_1"":27,""matrix"":[[4,1,0,0],[1,2,0,0],[0,0,14,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":6,""m2"":12,""a"":4,""two_m1_minus_1"":11,""two_m2_minus_1"":23,""matrix"":[[6,1,4,0],[1,2,0,0],[4,0,12,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":8,""m2"":8,""a"":3,""two_m1_minus_1"":15,""two_m2_minus_1"":15,""matrix"":[[8,1,3,0],[1,2,0,0],[3,0,8,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":10,""m2"":14,""a"":9,""two_m1_minus_1"":19,""two_m2_minus_1"":27,""matrix"":[[10,1,9,0],[1,2,0,0],[9,0,14,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":48,""m2"":48,""a"":47,""two_m1_minus_1"":95,""two_m2_minus_1"":95,""matrix"":[[48,1,47,0],[1,2,0,0],[47,0,48,1],[0,0,1,2]],""m_Q_zero"":""-1""}]",False,True,True,3,10,"[0,1,0,1,0,1]","[[3,0,0,-1,-1,0],[0,2,-1,0,0,0],[0,-1,7,-1,0,-5],[-1,0,-1,2,0,0],[-1,0,0,0,3,-1],[0,0,-5,0,-1,6]]","[[5,1,6,26],[1,14,2,15],[13,2,14,3],[3,18,4,19],[17,4,18,5],[15,7,16,6],[7,24,8,25],[19,8,20,9],[9,20,10,21],[21,10,22,11],[11,22,12,23],[23,12,24,13],[25,17,26,16]]"
13a_4341,13,"[2,3]",4,False,273,6,1,-1,4,"[{""m1"":2,""m2"":46,""a"":0,""two_m1_minus_1"":3,""two_m2_minus_1"":91,""matrix"":[[2,1,0,0],[1,2,0,0],[0,0,46,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":4,""m2"":20,""a"":0,""two_m1_minus_1"":7,""two_m2_minus_1"":39,""matrix"":[[4,1,0,0],[1,2,0,0],[0,0,20,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":12,""m2"":12,""a"":8,""two_m1_minus_1"":23,""two_m2_minus_1"":23,""matrix"":[[12,1,8,0],[1,2,0,0],[8,0,12,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":24,""m2"":24,""a"":22,""two_m1_minus_1"":47,""two_m2_minus_1"":47,""matrix"":[[24,1,22,0],[1,2,0,0],[22,0,24,1],[0,0,1,2]],""m_Q_zero"":""-1""}]",False,True,True,3,10,"[0,1,0,1,0,1]","[[3,0,0,-1,-1,0],[0,2,-1,0,0,0],[0,-1,5,-1,0,-3],[-1,0,-1,2,0,0],[-1,0,0,0,5,-3],[0,0,-3,0,-3,6]]","[[5,1,6,26],[1,14,2,15],[13,2,14,3],[3,18,4,19],[17,4,18,5],[15,7,16,6],[7,22,8,23],[23,8,24,9],[9,24,10,25],[19,10,20,11],[11,20,12,21],[21,12,22,13],[25,17,26,16]]"
13a_4385,13,"[2,3]",4,False,297,7,1,-1,6,"[{""m1"":2,""m2"":50,""a"":0,""two_m1_minus_1"":3,""two_m2_minus_1"":99,""matrix"":[[2,1,0,0],[1,2,0,0],[0,0,50,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":4,""m2"":22,""a"":1,""two_m1_minus_1"":7,""two_m2_minus_1"":43,""matrix"":[[4,1,1,0],[1,2,0,0],[1,0,22,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":6,""m2"":14,""a"":0,""two_m1_minus_1"":11,""two_m2_minus_1"":27,""matrix"":[[6,1,0,0],[1,2,0,0],[0,0,14,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":10,""m2"":10,""a"":4,""two_m1_minus_1"":19,""two_m2_minus_1"":19,""matrix"":[[10,1,4,0],[1,2,0,0],[4,0,10,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":12,""m2"":14,""a"":9,""two_m1_minus_1"":23,""two_m2_minus_1"":27,""matrix"":[[12,1,9,0],[1,2,0,0],[9,0,14,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":26,""m2"":26,""a"":24,""two_m1_minus_1"":51,""two_m2_minus_1"":51,""matrix"":[[26,1,24,0],[1,2,0,0],[24,0,26,1],[0,0,1,2]],""m_Q_zero"":""-1""}]",False,True,True,3,11,"[0,1,0,1,1,1,0]","[[4,0,0,-1,-1,0,0],[0,2,-1,0,0,0,0],[0,-1,5,-1,-2,-1,0],[-1,0,-1,2,0,0,0],[-1,0,-2,0,5,0,-1],[0,0,-1,0,0,2,-1],[0,0,0,0,-1,-1,2]]","[[5,1,6,26],[1,14,2,15],[13,2,14,3],[3,18,4,19],[17,4,18,5],[25,7,26,6],[7,16,8,17],[19,8,20,9],[9,22,10,23],[21,10,22,11],[11,20,12,21],[23,12,24,13],[15,24,16,25]]"
13a_4392,13,"[2,3]",4,False,253,7,1,-1,2,"[{""m1"":6,""m2"":12,""a"":0,""two_m1_minus_1"":11,""two_m2_minus_1"":23,""matrix"":[[6,1,0,0],[1,2,0,0],[0,0,12,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":64,""m2"":64,""a"":63,""two_m1_minus_1"":127,""two_m2_minus_1"":127,""matrix"":[[64,1,63,0],[1,2,0,0],[63,0,64,1],[0,0,1,2]],""m_Q_zero"":""-1""}]",False,True,True,3,11,"[0,1,0,1,1,0,1]","[[4,0,0,-1,-1,0,0],[0,2,-1,0,0,0,0],[0,-1,3,-1,0,0,-1],[-1,0,-1,2,0,0,0],[-1,0,0,0,5,-3,0],[0,0,0,0,-3,4,-1],[0,0,-1,0,0,-1,2]]","[[5,1,6,26],[1,14,2,15],[13,2,14,3],[3,18,4,19],[17,4,18,5],[25,7,26,6],[7,16,8,17],[21,8,22,9],[9,22,10,23],[23,10,24,11],[11,20,12,21],[19,12,20,13],[15,24,16,25]]"
13a_4414,13,"[2,3]",4,False,281,4,1,-1,5,"[{""m1"":2,""m2"":48,""a"":1,""two_m1_minus_1"":3,""two_m2_minus_1"":95,""matrix"":[[2,1,1,0],[1,2,0,0],[1,0,48,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":6,""m2"":14,""a"":2,""two_m1_minus_1"":11,""two_m2_minus_1"":27,""matrix"":[[6,1,2,0],[1,2,0,0],[2,0,14,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":8,""m2"":10,""a"":1,""two_m1_minus_1"":15,""two_m2_minus_1"":19,""matrix"":[[8,1,1,0],[1,2,0,0],[1,0,10,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":8,""m2"":12,""a"":4,""two_m1_minus_1"":15,""two_m2_minus_1"":23,""matrix"":[[8,1,4,0],[1,2,0,0],[4,0,12,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":24,""m2"":26,""a"":23,""two_m1_minus_1"":47,""two_m2_minus_1"":51,""matrix"":[[24,1,23,0],[1,2,0,0],[23,0,26,1],[0,0,1,2]],""m_Q_zero"":""-1""}]",False,True,True,3,8,"[0,1,1,0]","[[5,-1,-2,-1],[-1,4,-2,0],[-2,-2,8,-3],[-1,0,-3,5]]","[[5,1,6,26],[1,20,2,21],[13,3,14,2],[3,13,4,12],[19,4,20,5],[15,7,16,6],[7,22,8,23],[23,8,24,9],[9,24,10,25],[17,10,18,11],[11,18,12,19],[21,14,22,15],[25,17,26,16]]"
13a_4468,13,"[2,3]",4,False,137,3,1,-1,2,"[{""m1"":2,""m2"":24,""a"":1,""two_m1_minus_1"":3,""two_m2_minus_1"":47,""matrix"":[[2,1,1,0],[1,2,0,0],[1,0,24,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":12,""m2"":14,""a"":11,""two_m1_minus_1"":23,""two_m2_minus_1"":27,""matrix"":[[12,1,11,0],[1,2,0,0],[11,0,14,1],[0,0,1,2]],""m_Q_zero"":""-1""}]",False,True,True,3,7,"[0,1,1]","[[8,-1,-3],[-1,4,-2],[-3,-2,7]]","[[5,1,6,26],[1,20,2,21],[13,3,14,2],[3,13,4,12],[19,4,20,5],[25,7,26,6],[7,25,8,24],[23,9,24,8],[9,16,10,17],[17,10,18,11],[11,18,12,19],[21,14,22,15],[15,22,16,23]]"
13a_4510,13,"[2,3]",4,False,293,7,1,-1,5,"[{""m1"":2,""m2"":50,""a"":1,""two_m1_minus_1"":3,""two_m2_minus_1"":99,""matrix"":[[2,1,1,0],[1,2,0,0],[1,0,50,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":4,""m2"":24,""a"":3,""two_m1_minus_1"":7,""two_m2_minus_1"":47,""matrix"":[[4,1,3,0],[1,2,0,0],[3,0,24,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":6,""m2"":14,""a"":1,""two_m1_minus_1"":11,""two_m2_minus_1"":27,""matrix"":[[6,1,1,0],[1,2,0,0],[1,0,14,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":10,""m2"":12,""a"":6,""two_m1_minus_1"":19,""two_m2_minus_1"":23,""matrix"":[[10,1,6,0],[1,2,0,0],[6,0,12,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":74,""m2"":74,""a"":73,""two_m1_minus_1"":147,""two_m2_minus_1"":147,""matrix"":[[74,1,73,0],[1,2,0,0],[73,0,74,1],[0,0,1,2]],""m_Q_zero"":""-1""}]",False,True,True,3,11,"[0,1,0,1,1,1,0]","[[5,0,0,-1,-2,0,0],[0,2,-1,0,0,0,0],[0,-1,4,-1,-1,-1,0],[-1,0,-1,2,0,0,0],[-2,0,-1,0,5,0,-1],[0,0,-1,0,0,2,-1],[0,0,0,0,-1,-1,2]]","[[5,1,6,26],[1,16,2,17],[15,2,16,3],[3,10,4,11],[9,4,10,5],[25,7,26,6],[7,18,8,19],[19,8,20,9],[11,22,12,23],[21,12,22,13],[13,20,14,21],[23,14,24,15],[17,24,18,25]]"
13a_4521,13,"[2,3]",4,False,349,5,1,-1,4,"[{""m1"":4,""m2"":28,""a"":3,""two_m1_minus_1"":7,""two_m2_minus_1"":55,""matrix"":[[4,1,3,0],[1,2,0,0],[3,0,28,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":6,""m2"":18,""a"":3,""two_m1_minus_1"":11,""two_m2_minus_1"":35,""matrix"":[[6,1,3,0],[1,2,0,0],[3,0,18,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":18,""m2"":22,""a"":17,""two_m1_minus_1"":35,""two_m2_minus_1"":43,""matrix"":[[18,1,17,0],[1,2,0,0],[17,0,22,1],[0,0,1,2]],""m_Q_zero"":""-1""},{""m1"":88,""m2"":88,""a"":87,""two_m1_minus_1"":175,""two_m2_minus_1"":175,""matrix"":[[88,1,87,0],[1,2,0,0],[87,0,88,1],[0,0,1,2]],""m_Q_zero"":""-1""}]",False,True,True,3,9,"[0,1,0,1,0]","[[4,-1,-1,-1,0],[-1,4,-2,0,0],[-1,-2,7,-3,-1],[-1,0,-3,5,0],[0,0,-1,0,2]]","[[5,1,6,26],[1,12,2,13],[15,2,16,3],[3,16,4,17],[11,4,12,5],[19,6,20,7],[7,22,8,23],[23,8,24,9],[9,24,10,25],[17,11,18,10],[13,21,14,20],[21,15,22,14],[25,18,26,19]]"
